10.0,0.0,5.0,1.5747256
9.999691,0.0786373,5.0,1.5747256
9.998763,0.15726975,5.0,1.5825965
9.997217,0.23589246,5.0,1.5904561
9.995053,0.3145006,5.0,1.5983169
9.992271,0.39308926,5.0,1.6061794
9.988871,0.47165364,5.0,1.6140561
9.984853,0.55018884,5.0,1.6219113
9.980218,0.62869,5.0,1.6297697
9.974965,0.7071523,5.0,1.6376438
9.969096,0.7855709,5.0,1.6454978
9.96261,0.8639409,5.0,1.6533686
9.955508,0.94225746,5.0,1.6612324
9.947791,1.0205158,5.0,1.6690896
9.939459,1.098711,5.0,1.6769528
9.930511,1.1768382,5.0,1.6848228
9.92095,1.2548927,5.0,1.6926872
9.910775,1.3328695,5.0,1.7005476
9.899987,1.410764,5.0,1.7084155
9.888587,1.4885712,5.0,1.71628
9.876575,1.5662863,5.0,1.7241412
9.863954,1.6439047,5.0,1.7319999
9.850721,1.7214214,5.0,1.7398684
9.83688,1.7988315,5.0,1.7477355
9.822431,1.8761305,5.0,1.7555888
9.807373,1.9533134,5.0,1.7634658
9.79171,2.0303755,5.0,1.7713182
9.77544,2.1073122,5.0,1.7791945
9.758567,2.1841183,5.0,1.7870488
9.74109,2.2607896,5.0,1.7949144
9.72301,2.337321,5.0,1.8027828
9.7043295,2.4137077,5.0,1.8106415
9.685049,2.4899454,5.0,1.8185016
9.665169,2.566029,5.0,1.8263772
9.644691,2.641954,5.0,1.8342329
9.623618,2.7177155,5.0,1.8420919
9.601949,2.793309,5.0,1.8499671
9.579686,2.8687298,5.0,1.8578234
9.556831,2.9439733,5.0,1.865685
9.533385,3.0190346,5.0,1.8735528
9.50935,3.0939093,5.0,1.8814145
9.484726,3.1685925,5.0,1.8892833
9.459516,3.24308,5.0,1.897146
9.433721,3.3173666,5.0,1.9050063
9.407342,3.3914483,5.0,1.9128729
9.380382,3.46532,5.0,1.9207371
9.352841,3.5389779,5.0,1.9285971
9.324722,3.6124167,5.0,1.936467
9.296027,3.685632,5.0,1.9443247
9.266757,3.7586195,5.0,1.95219
9.236914,3.8313746,5.0,1.9600552
9.206499,3.9038928,5.0,1.9679198
9.175515,3.9761696,5.0,1.9757832
9.143964,4.0482,5.0,1.9836494
9.111847,4.119981,5.0,1.9915117
9.079167,4.1915064,5.0,1.9993678
9.045925,4.262773,5.0,2.0072443
9.012124,4.333776,5.0,2.0151024
8.977766,4.404511,5.0,2.022962
8.942853,4.474973,5.0,2.0308266
8.907386,4.5451593,5.0,2.0386987
8.871368,4.615064,5.0,2.0465577
8.834803,4.6846833,5.0,2.0544202
8.79769,4.754013,5.0,2.062284
8.760035,4.8230486,5.0,2.070144
8.721836,4.891786,5.0,2.0780168
8.683099,4.960221,5.0,2.0858765
8.643825,5.0283494,5.0,2.0937362
8.604015,5.0961666,5.0,2.1016078
8.563675,5.1636686,5.0,2.1094625
8.522804,5.230851,5.0,2.1173348
8.481407,5.2977104,5.0,2.1251907
8.439485,5.364242,5.0,2.1330652
8.397041,5.4304423,5.0,2.140914
8.354077,5.4963064,5.0,2.1487956
8.310598,5.5618305,5.0,2.156643
8.266604,5.627011,5.0,2.164517
8.222099,5.6918435,5.0,2.172378
8.177086,5.756324,5.0,2.1802433
8.131567,5.8204484,5.0,2.188103
8.085546,5.8842125,5.0,2.1959682
8.039023,5.9476132,5.0,2.203835
7.9920044,6.010646,5.0,2.2116985
7.944491,6.073307,5.0,2.2195632
7.8964868,6.135593,5.0,2.2274184
7.847994,6.197499,5.0,2.2352915
7.7990155,6.2590218,5.0,2.2431538
7.749555,6.3201575,5.0,2.2510166
7.6996155,6.380903,5.0,2.258878
7.6492,6.441253,5.0,2.266741
7.598311,6.501205,5.0,2.2746122
7.5469527,6.5607553,5.0,2.2824652
7.495127,6.6198993,5.0,2.2903395
7.442838,6.6786346,5.0,2.298197
7.390089,6.7369566,5.0,2.3060634
7.336883,6.794862,5.0,2.3139267
7.283223,6.852347,5.0,2.321792
7.229113,6.9094086,5.0,2.3296506
7.174556,6.9660425,5.0,2.3375206
7.119555,7.022246,5.0,2.3453808
7.0641136,7.078015,5.0,2.3532488
7.0082355,7.1333466,5.0,2.3611083
6.9519243,7.1882367,5.0,2.3689723
6.895183,7.2426825,5.0,2.3768368
6.838015,7.2966805,5.0,2.384703
6.7804246,7.3502274,5.0,2.3925622
6.722415,7.4033194,5.0,2.400428
6.663989,7.4559536,5.0,2.408296
6.6051517,7.508127,5.0,2.4161508
6.5459056,7.559836,5.0,2.4240222
6.4862547,7.6110773,5.0,2.4318845
6.426203,7.6618485,5.0,2.4397428
6.365753,7.7121453,5.0,2.4476151
6.30491,7.7619653,5.0,2.4554763
6.243677,7.8113055,5.0,2.4633384
6.1820583,7.8601627,5.0,2.4711995
6.1200566,7.9085336,5.0,2.4790711
6.057677,7.9564157,5.0,2.4869294
5.9949226,8.003805,5.0,2.4947965
5.9317975,8.0507,5.0,2.5026577
5.8683057,8.097097,5.0,2.51052
5.8044505,8.142994,5.0,2.5183868
5.7402368,8.188387,5.0,2.526248
5.6756682,8.2332735,5.0,2.5341105
5.6107483,8.277651,5.0,2.5419788
5.5454817,8.321516,5.0,2.549843
5.479872,8.364867,5.0,2.5577004
5.4139237,8.407701,5.0,2.5655713
5.3476405,8.450014,5.0,2.573433
5.2810264,8.491805,5.0,2.581299
5.2140856,8.5330715,5.0,2.5891566
5.146823,8.57381,5.0,2.597024
5.0792413,8.614018,5.0,2.6048825
5.0113463,8.653693,5.0,2.6127563
4.943141,8.692834,5.0,2.6206114
4.87463,8.731437,5.0,2.6284785
4.8058176,8.769499,5.0,2.6363506
4.736708,8.80702,5.0,2.6441963
4.6673055,8.843996,5.0,2.652072
4.5976143,8.8804245,5.0,2.6599405
4.527639,8.916305,5.0,2.6677947
4.4573836,8.9516325,5.0,2.675667
4.3868527,8.986408,5.0,2.683515
4.31605,9.020627,5.0,2.6913958
4.244981,9.054288,5.0,2.6992586
4.1736493,9.08739,5.0,2.707109
4.1020594,9.119929,5.0,2.7149827
4.0302157,9.151905,5.0,2.7228425
3.9581232,9.183314,5.0,2.730711
3.8857856,9.214156,5.0,2.7385712
3.8132079,9.244428,5.0,2.74644
3.7403944,9.274128,5.0,2.7542987
3.6673493,9.303255,5.0,2.7621593
3.5940778,9.331806,5.0,2.7700303
3.5205839,9.35978,5.0,2.7778938
3.4468722,9.387176,5.0,2.7857585
3.3729475,9.413991,5.0,2.7936144
3.298814,9.440224,5.0,2.8014848
3.2244766,9.465873,5.0,2.8093474
3.1499398,9.490936,5.0,2.817213
3.0752082,9.515413,5.0,2.825072
3.0002866,9.539302,5.0,2.8329353
2.9251792,9.5626,5.0,2.840805
2.8498912,9.585307,5.0,2.8486674
2.7744267,9.607422,5.0,2.8565254
2.6987908,9.6289425,5.0,2.8643892
2.622988,9.649867,5.0,2.8722603
2.5470228,9.670196,5.0,2.880116
2.4709003,9.689925,5.0,2.8879907
2.394625,9.709056,5.0,2.8958507
2.3182015,9.727587,5.0,2.9037077
2.2416346,9.745516,5.0,2.9115748
2.1649294,9.762842,5.0,2.9194386
2.08809,9.779565,5.0,2.9273026
2.0111215,9.795682,5.0,2.9351764
1.9340287,9.811194,5.0,2.943026
1.8568164,9.826099,5.0,2.9508994
1.7794892,9.840397,5.0,2.9587617
1.702052,9.854087,5.0,2.9666123
1.6245095,9.8671665,5.0,2.9744887
1.5468664,9.879636,5.0,2.9823546
1.4691279,9.891495,5.0,2.9902108
1.3912984,9.902741,5.0,2.998082
1.3133829,9.913376,5.0,3.0059443
1.2353861,9.923398,5.0,3.0137982
1.157313,9.932806,5.0,3.0216684
1.0791683,9.941599,5.0,3.0295434
1.0009569,9.949779,5.0,3.0373874
0.9226836,9.957342,5.0,3.0452611
