-10.0,1.2246468e-15,5.0,-1.5629232
-9.99876,-0.15746681,5.0,-1.5629232
-9.995041,-0.31489456,5.0,-1.547175
-9.988843,-0.47224423,5.0,-1.5314271
-9.980168,-0.6294768,5.0,-1.5156815
-9.969019,-0.78655326,5.0,-1.4999344
-9.955397,-0.9434347,5.0,-1.4841819
-9.939307,-1.1000822,5.0,-1.4684441
-9.920752,-1.2564569,5.0,-1.4526871
-9.899736,-1.41252,5.0,-1.4369434
-9.8762665,-1.5682329,5.0,-1.4211967
-9.8503475,-1.7235569,5.0,-1.4054495
-9.821986,-1.8784535,5.0,-1.3897039
-9.791189,-2.0328841,5.0,-1.3739557
-9.757964,-2.186811,5.0,-1.3582082
-9.722319,-2.3401954,5.0,-1.3424562
-9.684263,-2.4929993,5.0,-1.3267144
-9.643806,-2.6451852,5.0,-1.3109679
-9.600958,-2.7967153,5.0,-1.2952181
-9.555728,-2.9475517,5.0,-1.2794675
-9.508129,-3.0976572,5.0,-1.2637239
-9.458173,-3.2469947,5.0,-1.2479786
-9.40587,-3.395527,5.0,-1.2322268
-9.351235,-3.5432172,5.0,-1.2164781
-9.294283,-3.6900287,5.0,-1.2007389
-9.235024,-3.8359253,5.0,-1.1849847
-9.173476,-3.9808707,5.0,-1.1692387
-9.109653,-4.124829,5.0,-1.1534926
-9.043571,-4.2677646,5.0,-1.1377448
-8.975247,-4.4096413,5.0,-1.1219981
-8.904697,-4.550425,5.0,-1.1062509
-8.831939,-4.69008,5.0,-1.0904994
-8.75699,-4.8285723,5.0,-1.0747547
-8.679871,-4.9658675,5.0,-1.0590087
-8.600599,-5.1019306,5.0,-1.0432639
-8.519194,-5.236729,5.0,-1.0275097
-8.435677,-5.370229,5.0,-1.0117673
-8.350067,-5.502397,5.0,-0.9960182
-8.262387,-5.6332006,5.0,-0.98027086
-8.172659,-5.762607,5.0,-0.9645245
-8.080904,-5.890585,5.0,-0.9487787
-7.987145,-6.0171022,5.0,-0.9330304
-7.891405,-6.142127,5.0,-0.91728055
-7.7937083,-6.265629,5.0,-0.9015331
-7.6940794,-6.387577,5.0,-0.88578886
-7.592542,-6.5079412,5.0,-0.8700393
-7.4891224,-6.626692,5.0,-0.85429364
-7.3838453,-6.743799,5.0,-0.8385457
-7.2767377,-6.859234,5.0,-0.8227983
-7.167825,-6.972968,5.0,-0.8070514
-7.057135,-7.084973,5.0,-0.79130137
-6.9446955,-7.195221,5.0,-0.77555716
-6.8305335,-7.3036847,5.0,-0.7598083
-6.714678,-7.4103374,5.0,-0.7440617
-6.597157,-7.5151525,5.0,-0.7283133
-6.4780006,-7.618104,5.0,-0.7125679
-6.3572373,-7.7191663,5.0,-0.6968176
-6.234898,-7.818315,5.0,-0.6810751
-6.1110125,-7.9155245,5.0,-0.66532385
-5.9856114,-8.010771,5.0,-0.6495749
-5.8587265,-8.104032,5.0,-0.6338335
-5.730388,-8.195282,5.0,-0.6180801
-5.6006293,-8.284501,5.0,-0.60233915
-5.4694815,-8.371665,5.0,-0.58658665
-5.3369775,-8.456753,5.0,-0.57083875
-5.20315,-8.539744,5.0,-0.5550952
-5.0680323,-8.620618,5.0,-0.5393466
-4.931658,-8.699353,5.0,-0.5235961
-4.79406,-8.775932,5.0,-0.5078535
-4.6552744,-8.850334,5.0,-0.4921019
-4.5153337,-8.922543,5.0,-0.4763598
-4.3742733,-8.9925375,5.0,-0.46060744
-4.232128,-9.060303,5.0,-0.44486105
-4.088934,-9.125821,5.0,-0.429114
-3.9447255,-9.189077,5.0,-0.41337085
-3.799539,-9.250054,5.0,-0.3976203
-3.6534102,-9.308738,5.0,-0.38187334
-3.5063756,-9.365112,5.0,-0.36612335
-3.3584714,-9.419165,5.0,-0.35037655
-3.2097344,-9.470882,5.0,-0.33463585
-3.0602014,-9.52025,5.0,-0.31888026
-2.9099097,-9.567258,5.0,-0.30313587
-2.7588964,-9.611894,5.0,-0.2873922
-2.607199,-9.654145,5.0,-0.27164084
-2.454855,-9.694003,5.0,-0.2558949
-2.301902,-9.731457,5.0,-0.24014507
-2.1483786,-9.766498,5.0,-0.22440028
-1.9943223,-9.799116,5.0,-0.20864967
-1.8397715,-9.829306,5.0,-0.19290808
-1.6847644,-9.857057,5.0,-0.1771535
-1.5293397,-9.882364,5.0,-0.16141245
-1.3735356,-9.905221,5.0,-0.14566264
-1.2173909,-9.925621,5.0,-0.1299125
-1.0609444,-9.943561,5.0,-0.11417039
-0.90423477,-9.959034,5.0,-0.09842004
-0.7473009,-9.972038,5.0,-0.082675986
-0.59018177,-9.982569,5.0,-0.06692212
-0.43291628,-9.990624,5.0,-0.05117876
-0.27554342,-9.996203,5.0,-0.035435963
-0.11810224,-9.999303,5.0,-0.019683803
0.039368227,-9.999923,5.0,-0.0039365166
0.19682893,-9.998063,5.0,0.011809793
0.35424083,-9.993724,5.0,0.02755903
0.5115649,-9.986906,5.0,0.04330904
0.6687621,-9.9776125,5.0,0.05905164
0.82579345,-9.965845,5.0,0.07479675
0.98262006,-9.951606,5.0,0.09054824
1.139203,-9.934899,5.0,0.10629196
1.2955034,-9.915729,5.0,0.12204372
1.4514827,-9.894099,5.0,0.13778931
1.6071018,-9.870016,5.0,0.1535389
1.7623225,-9.843486,5.0,0.16928378
1.9171063,-9.814515,5.0,0.18502818
2.0714147,-9.78311,5.0,0.20078158
2.2252092,-9.749279,5.0,0.21652456
2.3784523,-9.713031,5.0,0.23227143
2.5311053,-9.674374,5.0,0.24802172
2.6831307,-9.633318,5.0,0.2637658
2.8344908,-9.589873,5.0,0.2795142
