10.0,0.0,5.0,0.0
10.634239,0.0,5.0,0.0
11.265924,0.0,5.0,0.0
11.892512,0.0,5.0,0.0
12.51148,0.0,5.0,0.0
13.120335,0.0,5.0,0.0
13.716624,0.0,5.0,0.0
14.297949,0.0,5.0,0.0
14.861967,0.0,5.0,0.0
15.406408,0.0,5.0,0.0
15.929079,0.0,5.0,0.0
16.427876,0.0,5.0,0.0
16.90079,0.0,5.0,0.0
17.345917,0.0,5.0,0.0
17.761465,0.0,5.0,0.0
18.14576,0.0,5.0,0.0
18.497253,0.0,5.0,0.0
18.814533,0.0,5.0,0.0
19.09632,0.0,5.0,0.0
19.341478,0.0,5.0,0.0
19.549023,0.0,5.0,0.0
19.718115,0.0,5.0,0.0
19.848078,0.0,5.0,0.0
19.938385,0.0,5.0,0.0
19.988674,0.0,5.0,0.0
19.998741,0.0,5.0,0.0
19.968548,0.0,5.0,3.1415927
19.898214,0.0,5.0,3.1415927
19.788025,0.0,5.0,3.1415927
19.638422,0.0,5.0,3.1415927
19.450008,0.0,5.0,3.1415927
19.223543,0.0,5.0,3.1415927
18.959938,0.0,5.0,3.1415927
18.660254,0.0,5.0,3.1415927
18.325699,0.0,5.0,3.1415927
17.957619,0.0,5.0,3.1415927
17.557495,0.0,5.0,3.1415927
17.126942,0.0,5.0,3.1415927
16.66769,0.0,5.0,3.1415927
16.18159,0.0,5.0,3.1415927
15.670599,0.0,5.0,3.1415927
15.136774,0.0,5.0,3.1415927
14.582265,0.0,5.0,3.1415927
14.009305,0.0,5.0,3.1415927
13.420201,0.0,5.0,3.1415927
12.817326,0.0,5.0,3.1415927
12.203105,0.0,5.0,3.1415927
11.580014,0.0,5.0,3.1415927
10.950561,0.0,5.0,3.1415927
10.317279,0.0,5.0,3.1415927
9.682721,0.0,5.0,3.1415927
9.049439,0.0,5.0,3.1415927
8.419986,0.0,5.0,3.1415927
7.7968946,0.0,5.0,3.1415927
7.1826744,0.0,5.0,3.1415927
6.5797987,0.0,5.0,3.1415927
5.9906945,0.0,5.0,3.1415927
5.4177346,0.0,5.0,3.1415927
4.863226,0.0,5.0,3.1415927
4.3294015,0.0,5.0,3.1415927
3.8184102,0.0,5.0,3.1415927
3.33231,0.0,5.0,3.1415927
2.8730583,0.0,5.0,3.1415927
2.4425042,0.0,5.0,3.1415927
2.0423815,0.0,5.0,3.1415927
1.6743015,0.0,5.0,3.1415927
1.339746,0.0,5.0,3.1415927
1.0400623,0.0,5.0,3.1415927
0.7764571,0.0,5.0,3.1415927
0.5499918,0.0,5.0,3.1415927
0.3615784,0.0,5.0,3.1415927
0.21197554,0.0,5.0,3.1415927
0.10178558,0.0,5.0,3.1415927
0.031452242,0.0,5.0,3.1415927
0.0012587232,0.0,5.0,3.1415927
0.011326608,0.0,5.0,0.0
0.061615355,0.0,5.0,0.0
0.15192246,0.0,5.0,0.0
0.2818843,0.0,5.0,0.0
0.4509776,0.0,5.0,0.0
0.6585214,0.0,5.0,0.0
0.90368,0.0,5.0,0.0
1.1854664,0.0,5.0,0.0
1.5027457,0.0,5.0,0.0
1.8542405,0.0,5.0,0.0
2.2385354,0.0,5.0,0.0
2.654083,0.0,5.0,0.0
3.0992098,0.0,5.0,0.0
3.572124,0.0,5.0,0.0
4.070921,0.0,5.0,0.0
4.5935917,0.0,5.0,0.0
5.1380324,0.0,5.0,0.0
5.7020507,0.0,5.0,0.0
6.2833753,0.0,5.0,0.0
6.8796654,0.0,5.0,0.0
7.48852,0.0,5.0,0.0
8.107488,0.0,5.0,0.0
8.734076,0.0,5.0,0.0
9.365761,0.0,5.0,0.0
10.0,0.0,5.0,0.0
